company,period,metric,value,unit,source_url
CME,2013-Q3,rpc_energy,1.3,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2013-Q3,rpc_equity_indexes,0.695,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2013-Q3,rpc_foreign_exchange,0.819,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2013-Q3,rpc_interest_rates,0.484,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2013-Q3,rpc_metals,1.626,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2013-Q3,rpc_total,0.762,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2013-Q4,rpc_agricultural,1.327,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2013-Q4,rpc_energy,1.279,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2013-Q4,rpc_equity_indexes,0.702,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2013-Q4,rpc_foreign_exchange,0.835,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2013-Q4,rpc_interest_rates,0.504,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2013-Q4,rpc_metals,1.682,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2013-Q4,rpc_total,0.78,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2014-Q1,rpc_agricultural,1.369,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2014-Q1,rpc_energy,1.364,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2014-Q1,rpc_equity_indexes,0.712,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2014-Q1,rpc_foreign_exchange,0.804,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2014-Q1,rpc_interest_rates,0.481,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2014-Q1,rpc_metals,1.707,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2014-Q1,rpc_total,0.767,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2014-Q2,rpc_agricultural,1.43,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2014-Q2,rpc_energy,1.298,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2014-Q2,rpc_equity_indexes,0.714,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2014-Q2,rpc_foreign_exchange,0.861,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2014-Q2,rpc_interest_rates,0.473,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2014-Q2,rpc_metals,1.715,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2014-Q2,rpc_total,0.749,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000069/exhibit99106302014.htm
CME,2014-Q3,rpc_agricultural,1.362,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312514388252/d811371dex991.htm
CME,2014-Q3,rpc_energy,1.291,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312514388252/d811371dex991.htm
CME,2014-Q3,rpc_equity_indexes,0.687,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312514388252/d811371dex991.htm
CME,2014-Q3,rpc_foreign_exchange,0.788,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312514388252/d811371dex991.htm
CME,2014-Q3,rpc_interest_rates,0.473,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312514388252/d811371dex991.htm
CME,2014-Q3,rpc_metals,1.707,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312514388252/d811371dex991.htm
CME,2014-Q3,rpc_total,0.725,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312514388252/d811371dex991.htm
CME,2014-Q4,rpc_agricultural,1.321,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000005/exhibit99112312014.htm
CME,2014-Q4,rpc_energy,1.279,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000005/exhibit99112312014.htm
CME,2014-Q4,rpc_equity_indexes,0.697,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000005/exhibit99112312014.htm
CME,2014-Q4,rpc_foreign_exchange,0.76,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000005/exhibit99112312014.htm
CME,2014-Q4,rpc_interest_rates,0.472,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000005/exhibit99112312014.htm
CME,2014-Q4,rpc_metals,1.664,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000005/exhibit99112312014.htm
CME,2014-Q4,rpc_total,0.731,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000005/exhibit99112312014.htm
CME,2015-Q1,rpc_agricultural,1.324,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000042/exhibit9913312015.htm
CME,2015-Q1,rpc_energy,1.25,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000042/exhibit9913312015.htm
CME,2015-Q1,rpc_equity_indexes,0.721,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000042/exhibit9913312015.htm
CME,2015-Q1,rpc_foreign_exchange,0.831,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000042/exhibit9913312015.htm
CME,2015-Q1,rpc_interest_rates,0.48,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000042/exhibit9913312015.htm
CME,2015-Q1,rpc_metals,1.662,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000042/exhibit9913312015.htm
CME,2015-Q1,rpc_total,0.753,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000042/exhibit9913312015.htm
CME,2015-Q2,rpc_agricultural,1.311,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000061/exhibit9916302015.htm
CME,2015-Q2,rpc_energy,1.277,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000061/exhibit9916302015.htm
CME,2015-Q2,rpc_equity_indexes,0.725,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000061/exhibit9916302015.htm
CME,2015-Q2,rpc_foreign_exchange,0.816,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000061/exhibit9916302015.htm
CME,2015-Q2,rpc_interest_rates,0.502,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000061/exhibit9916302015.htm
CME,2015-Q2,rpc_metals,1.634,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000061/exhibit9916302015.htm
CME,2015-Q2,rpc_total,0.777,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000061/exhibit9916302015.htm
CME,2015-Q3,rpc_agricultural,1.29,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000103/exhibit9919302015.htm
CME,2015-Q3,rpc_energy,1.197,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000103/exhibit9919302015.htm
CME,2015-Q3,rpc_equity_indexes,0.708,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000103/exhibit9919302015.htm
CME,2015-Q3,rpc_foreign_exchange,0.785,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000103/exhibit9919302015.htm
CME,2015-Q3,rpc_interest_rates,0.506,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000103/exhibit9919302015.htm
CME,2015-Q3,rpc_metals,1.6,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000103/exhibit9919302015.htm
CME,2015-Q3,rpc_total,0.759,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637515000103/exhibit9919302015.htm
CME,2015-Q4,rpc_agricultural,1.339,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312516451401/d133311dex991.htm
CME,2015-Q4,rpc_energy,1.232,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312516451401/d133311dex991.htm
CME,2015-Q4,rpc_equity_indexes,0.718,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312516451401/d133311dex991.htm
CME,2015-Q4,rpc_foreign_exchange,0.813,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312516451401/d133311dex991.htm
CME,2015-Q4,rpc_interest_rates,0.517,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312516451401/d133311dex991.htm
CME,2015-Q4,rpc_metals,1.644,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312516451401/d133311dex991.htm
CME,2015-Q4,rpc_total,0.789,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312516451401/d133311dex991.htm
CME,2016-Q1,rpc_agricultural,1.321,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000145/exhibit9913312016.htm
CME,2016-Q1,rpc_energy,1.203,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000145/exhibit9913312016.htm
CME,2016-Q1,rpc_equity_indexes,0.726,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000145/exhibit9913312016.htm
CME,2016-Q1,rpc_foreign_exchange,0.767,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000145/exhibit9913312016.htm
CME,2016-Q1,rpc_interest_rates,0.501,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000145/exhibit9913312016.htm
CME,2016-Q1,rpc_metals,1.597,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000145/exhibit9913312016.htm
CME,2016-Q1,rpc_total,0.756,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000145/exhibit9913312016.htm
CME,2016-Q2,rpc_agricultural,1.291,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000187/exhibit9916302016.htm
CME,2016-Q2,rpc_energy,1.168,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000187/exhibit9916302016.htm
CME,2016-Q2,rpc_equity_indexes,0.709,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000187/exhibit9916302016.htm
CME,2016-Q2,rpc_foreign_exchange,0.798,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000187/exhibit9916302016.htm
CME,2016-Q2,rpc_interest_rates,0.496,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000187/exhibit9916302016.htm
CME,2016-Q2,rpc_metals,1.562,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000187/exhibit9916302016.htm
CME,2016-Q2,rpc_total,0.782,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000187/exhibit9916302016.htm
CME,2016-Q3,rpc_agricultural,1.335,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000247/exhibit9919302016.htm
CME,2016-Q3,rpc_energy,1.097,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000247/exhibit9919302016.htm
CME,2016-Q3,rpc_equity_indexes,0.676,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000247/exhibit9919302016.htm
CME,2016-Q3,rpc_foreign_exchange,0.806,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000247/exhibit9919302016.htm
CME,2016-Q3,rpc_interest_rates,0.508,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000247/exhibit9919302016.htm
CME,2016-Q3,rpc_metals,1.542,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000247/exhibit9919302016.htm
CME,2016-Q3,rpc_total,0.75,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637516000247/exhibit9919302016.htm
CME,2016-Q4,rpc_agricultural,1.336,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637517000009/exhibit99112312016.htm
CME,2016-Q4,rpc_energy,1.099,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637517000009/exhibit99112312016.htm
CME,2016-Q4,rpc_equity_indexes,0.691,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637517000009/exhibit99112312016.htm
CME,2016-Q4,rpc_foreign_exchange,0.804,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637517000009/exhibit99112312016.htm
CME,2016-Q4,rpc_interest_rates,0.491,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637517000009/exhibit99112312016.htm
CME,2016-Q4,rpc_metals,1.486,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637517000009/exhibit99112312016.htm
CME,2016-Q4,rpc_total,0.731,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637517000009/exhibit99112312016.htm
CME,2017-Q1,rpc_agricultural,1.334,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637517000041/exhibit9913312017.htm
CME,2017-Q1,rpc_energy,1.13,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637517000041/exhibit9913312017.htm
CME,2017-Q1,rpc_equity_indexes,0.718,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637517000041/exhibit9913312017.htm
CME,2017-Q1,rpc_foreign_exchange,0.823,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637517000041/exhibit9913312017.htm
CME,2017-Q1,rpc_interest_rates,0.492,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637517000041/exhibit9913312017.htm
CME,2017-Q1,rpc_metals,1.496,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637517000041/exhibit9913312017.htm
CME,2017-Q1,rpc_total,0.731,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637517000041/exhibit9913312017.htm
CME,2017-Q2,rpc_agricultural,1.3,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312517243152/d359609dex991.htm
CME,2017-Q2,rpc_energy,1.096,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312517243152/d359609dex991.htm
CME,2017-Q2,rpc_equity_indexes,0.731,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312517243152/d359609dex991.htm
CME,2017-Q2,rpc_foreign_exchange,0.807,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312517243152/d359609dex991.htm
CME,2017-Q2,rpc_interest_rates,0.491,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312517243152/d359609dex991.htm
CME,2017-Q2,rpc_metals,1.449,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312517243152/d359609dex991.htm
CME,2017-Q2,rpc_total,0.749,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312517243152/d359609dex991.htm
CME,2017-Q3,rpc_agricultural,1.251,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312517320080/d475082dex991.htm
CME,2017-Q3,rpc_energy,1.072,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312517320080/d475082dex991.htm
CME,2017-Q3,rpc_equity_indexes,0.738,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312517320080/d475082dex991.htm
CME,2017-Q3,rpc_foreign_exchange,0.796,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312517320080/d475082dex991.htm
CME,2017-Q3,rpc_interest_rates,0.485,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312517320080/d475082dex991.htm
CME,2017-Q3,rpc_metals,1.376,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312517320080/d475082dex991.htm
CME,2017-Q3,rpc_total,0.749,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000119312517320080/d475082dex991.htm
CME,2017-Q4,rpc_agricultural,1.251,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000005/exhibit99112312017.htm
CME,2017-Q4,rpc_energy,1.133,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000005/exhibit99112312017.htm
CME,2017-Q4,rpc_equity_indexes,0.768,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000005/exhibit99112312017.htm
CME,2017-Q4,rpc_foreign_exchange,0.785,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000005/exhibit99112312017.htm
CME,2017-Q4,rpc_interest_rates,0.467,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000005/exhibit99112312017.htm
CME,2017-Q4,rpc_metals,1.315,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000005/exhibit99112312017.htm
CME,2017-Q4,rpc_total,0.736,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000005/exhibit99112312017.htm
CME,2018-Q1,rpc_agricultural,1.246,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000044/exhibit9913312018.htm
CME,2018-Q1,rpc_energy,1.14,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000044/exhibit9913312018.htm
CME,2018-Q1,rpc_equity_indexes,0.781,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000044/exhibit9913312018.htm
CME,2018-Q1,rpc_foreign_exchange,0.762,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000044/exhibit9913312018.htm
CME,2018-Q1,rpc_interest_rates,0.464,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000044/exhibit9913312018.htm
CME,2018-Q1,rpc_metals,1.367,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000044/exhibit9913312018.htm
CME,2018-Q1,rpc_total,0.706,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000044/exhibit9913312018.htm
CME,2018-Q2,rpc_agricultural,1.274,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000078/exhibit9916302018.htm
CME,2018-Q2,rpc_energy,1.142,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000078/exhibit9916302018.htm
CME,2018-Q2,rpc_equity_indexes,0.797,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000078/exhibit9916302018.htm
CME,2018-Q2,rpc_foreign_exchange,0.741,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000078/exhibit9916302018.htm
CME,2018-Q2,rpc_interest_rates,0.491,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000078/exhibit9916302018.htm
CME,2018-Q2,rpc_metals,1.403,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000078/exhibit9916302018.htm
CME,2018-Q2,rpc_total,0.757,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000078/exhibit9916302018.htm
CME,2018-Q3,rpc_agricultural,1.258,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000125/exhibit9919302018.htm
CME,2018-Q3,rpc_energy,1.187,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000125/exhibit9919302018.htm
CME,2018-Q3,rpc_equity_indexes,0.761,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000125/exhibit9919302018.htm
CME,2018-Q3,rpc_foreign_exchange,0.743,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000125/exhibit9919302018.htm
CME,2018-Q3,rpc_interest_rates,0.493,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000125/exhibit9919302018.htm
CME,2018-Q3,rpc_metals,1.379,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000125/exhibit9919302018.htm
CME,2018-Q3,rpc_total,0.753,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637518000125/exhibit9919302018.htm
CME,2018-Q4,rpc_agricultural,1.261,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000005/exhibit99112312018.htm
CME,2018-Q4,rpc_energy,1.15,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000005/exhibit99112312018.htm
CME,2018-Q4,rpc_equity_indexes,0.715,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000005/exhibit99112312018.htm
CME,2018-Q4,rpc_foreign_exchange,0.72,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000005/exhibit99112312018.htm
CME,2018-Q4,rpc_interest_rates,0.475,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000005/exhibit99112312018.htm
CME,2018-Q4,rpc_metals,1.428,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000005/exhibit99112312018.htm
CME,2018-Q4,rpc_total,0.697,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000005/exhibit99112312018.htm
CME,2019-Q1,rpc_agricultural,1.246,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000035/exhibit9913312019.htm
CME,2019-Q1,rpc_energy,1.159,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000035/exhibit9913312019.htm
CME,2019-Q1,rpc_equity_indexes,0.757,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000035/exhibit9913312019.htm
CME,2019-Q1,rpc_foreign_exchange,0.763,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000035/exhibit9913312019.htm
CME,2019-Q1,rpc_interest_rates,0.481,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000035/exhibit9913312019.htm
CME,2019-Q1,rpc_metals,1.488,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000035/exhibit9913312019.htm
CME,2019-Q1,rpc_total,0.713,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000035/exhibit9913312019.htm
CME,2019-Q2,rpc_agricultural,1.222,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000082/exhibit9916302019.htm
CME,2019-Q2,rpc_energy,1.139,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000082/exhibit9916302019.htm
CME,2019-Q2,rpc_equity_indexes,0.676,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000082/exhibit9916302019.htm
CME,2019-Q2,rpc_foreign_exchange,0.713,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000082/exhibit9916302019.htm
CME,2019-Q2,rpc_interest_rates,0.476,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000082/exhibit9916302019.htm
CME,2019-Q2,rpc_metals,1.455,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000082/exhibit9916302019.htm
CME,2019-Q2,rpc_total,0.693,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000082/exhibit9916302019.htm
CME,2019-Q3,rpc_agricultural,1.234,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000111/exhibit9919302019.htm
CME,2019-Q3,rpc_energy,1.137,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000111/exhibit9919302019.htm
CME,2019-Q3,rpc_equity_indexes,0.612,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000111/exhibit9919302019.htm
CME,2019-Q3,rpc_foreign_exchange,0.72,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000111/exhibit9919302019.htm
CME,2019-Q3,rpc_interest_rates,0.5,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000111/exhibit9919302019.htm
CME,2019-Q3,rpc_metals,1.414,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000111/exhibit9919302019.htm
CME,2019-Q3,rpc_total,0.693,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000111/exhibit9919302019.htm
CME,2019-Q4,rpc_agricultural,1.242,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000005/exhibit99112312019.htm
CME,2019-Q4,rpc_energy,1.133,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000005/exhibit99112312019.htm
CME,2019-Q4,rpc_equity_indexes,0.654,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000005/exhibit99112312019.htm
CME,2019-Q4,rpc_foreign_exchange,0.732,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000005/exhibit99112312019.htm
CME,2019-Q4,rpc_interest_rates,0.507,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000005/exhibit99112312019.htm
CME,2019-Q4,rpc_metals,1.344,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000005/exhibit99112312019.htm
CME,2019-Q4,rpc_total,0.717,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000005/exhibit99112312019.htm
CME,2020-Q1,rpc_agricultural,1.26,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000034/exhibit9913312020.htm
CME,2020-Q1,rpc_energy,1.108,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000034/exhibit9913312020.htm
CME,2020-Q1,rpc_equity_indexes,0.616,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000034/exhibit9913312020.htm
CME,2020-Q1,rpc_foreign_exchange,0.721,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000034/exhibit9913312020.htm
CME,2020-Q1,rpc_interest_rates,0.488,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000034/exhibit9913312020.htm
CME,2020-Q1,rpc_metals,1.429,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000034/exhibit9913312020.htm
CME,2020-Q1,rpc_total,0.676,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000034/exhibit9913312020.htm
CME,2020-Q2,rpc_agricultural,1.316,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000075/exhibit9916302020.htm
CME,2020-Q2,rpc_energy,1.191,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000075/exhibit9916302020.htm
